DateTime,TATAMOTORSEQN
12-01-2023 09:21,418.85
12-01-2023 09:21,418.95
12-01-2023 09:21,419
12-01-2023 09:21,418.95
12-01-2023 09:21,418.95
12-01-2023 09:21,418.8
12-01-2023 09:21,419
12-01-2023 09:21,418.85
12-01-2023 09:21,419
12-01-2023 09:21,419
12-01-2023 09:21,418.95
12-01-2023 09:21,419.05
12-01-2023 09:21,418.9
12-01-2023 09:21,418.9
12-01-2023 09:21,418.85
12-01-2023 09:21,418.9
12-01-2023 09:21,418.8
12-01-2023 09:21,418.9
12-01-2023 09:21,418.85
12-01-2023 09:22,418.8
12-01-2023 09:22,418.8
12-01-2023 09:22,418.85
12-01-2023 09:22,418.9
12-01-2023 09:22,418.85
12-01-2023 09:22,418.8
12-01-2023 09:22,418.85
12-01-2023 09:22,418.8
12-01-2023 09:22,418.9
12-01-2023 09:22,418.8
12-01-2023 09:22,418.95
12-01-2023 09:22,419
12-01-2023 09:22,418.85
12-01-2023 09:22,418.85
12-01-2023 09:22,418.8
12-01-2023 09:22,418.85
12-01-2023 09:22,418.7
12-01-2023 09:22,418.75
12-01-2023 09:22,418.75
12-01-2023 09:22,418.55
12-01-2023 09:22,418.55
12-01-2023 09:22,418.6
12-01-2023 09:22,418.5
12-01-2023 09:22,418.7
12-01-2023 09:22,418.55
12-01-2023 09:22,418.5
12-01-2023 09:22,418.5
12-01-2023 09:22,418.4
12-01-2023 09:22,418.35
12-01-2023 09:22,418.35
12-01-2023 09:22,418.35
12-01-2023 09:22,418.4
12-01-2023 09:22,418.4
12-01-2023 09:22,418.4
12-01-2023 09:22,418.4
12-01-2023 09:22,418.4
12-01-2023 09:22,418.35
12-01-2023 09:22,418.4
12-01-2023 09:22,418.3
12-01-2023 09:22,418.4
12-01-2023 09:22,418.35
12-01-2023 09:22,418.3
12-01-2023 09:22,418.35
12-01-2023 09:22,418.35
12-01-2023 09:22,418.35
12-01-2023 09:22,418.35
12-01-2023 09:22,418.35
12-01-2023 09:22,418.3
12-01-2023 09:22,418.2
12-01-2023 09:22,418.2
12-01-2023 09:22,418.2
12-01-2023 09:22,418.15
12-01-2023 09:22,418.15
12-01-2023 09:22,418.05
12-01-2023 09:22,418.05
12-01-2023 09:22,418.05
12-01-2023 09:22,418
12-01-2023 09:22,418
12-01-2023 09:22,418
12-01-2023 09:23,418.15
12-01-2023 09:23,418.1
12-01-2023 09:23,418.05
12-01-2023 09:23,418.1
12-01-2023 09:23,418
12-01-2023 09:23,418.05
12-01-2023 09:23,418.1
12-01-2023 09:23,418
12-01-2023 09:23,418.15
12-01-2023 09:23,418.15
12-01-2023 09:23,418.1
12-01-2023 09:23,418.1
12-01-2023 09:23,418.05
12-01-2023 09:23,418.2
12-01-2023 09:23,418.1
12-01-2023 09:23,418.2
12-01-2023 09:23,418.3
12-01-2023 09:23,418.15
12-01-2023 09:23,418.35
12-01-2023 09:23,418.2
12-01-2023 09:23,418.2
12-01-2023 09:23,418.35
12-01-2023 09:23,418.2
12-01-2023 09:23,418.35
12-01-2023 09:23,418.3
12-01-2023 09:23,418.35
12-01-2023 09:23,418.35
12-01-2023 09:23,418.3
12-01-2023 09:23,418.25
12-01-2023 09:23,418.35
12-01-2023 09:23,418.45
12-01-2023 09:23,418.35
12-01-2023 09:23,418.5
12-01-2023 09:23,418.25
12-01-2023 09:23,418.5
12-01-2023 09:23,418.5
12-01-2023 09:23,418.5
12-01-2023 09:23,418.2
12-01-2023 09:23,418.35
12-01-2023 09:23,418.35
12-01-2023 09:23,418.35
12-01-2023 09:23,418.2
12-01-2023 09:23,418.2
12-01-2023 09:23,418.15
12-01-2023 09:23,418.3
12-01-2023 09:23,418.35
12-01-2023 09:23,418.2
12-01-2023 09:23,418.35
12-01-2023 09:23,418.2
12-01-2023 09:23,418.3
12-01-2023 09:23,418.2
12-01-2023 09:23,418.25
12-01-2023 09:23,418.25
12-01-2023 09:23,418.35
12-01-2023 09:23,418.2
12-01-2023 09:23,418.2
12-01-2023 09:23,418.25
12-01-2023 09:23,418.25
12-01-2023 09:23,418.25
12-01-2023 09:23,418.2
12-01-2023 09:24,418.35
12-01-2023 09:24,418.35
12-01-2023 09:24,418.2
12-01-2023 09:24,418.15
12-01-2023 09:24,418.2
12-01-2023 09:24,418.2
12-01-2023 09:24,418.2
12-01-2023 09:24,418.2
12-01-2023 09:24,418.15
12-01-2023 09:24,418.3
12-01-2023 09:24,418.3
12-01-2023 09:24,418.2
12-01-2023 09:24,418.3
12-01-2023 09:24,418.3
12-01-2023 09:24,418.2
12-01-2023 09:24,418.2
12-01-2023 09:24,418.2
12-01-2023 09:24,418.2
12-01-2023 09:24,418.3
12-01-2023 09:24,418.3
12-01-2023 09:24,418.3
12-01-2023 09:24,418.3
12-01-2023 09:24,418.2
12-01-2023 09:24,418.3
12-01-2023 09:24,418.2
12-01-2023 09:24,418.3
12-01-2023 09:24,418.2
12-01-2023 09:24,418.35
12-01-2023 09:24,418.4
12-01-2023 09:24,418.35
12-01-2023 09:24,418.35
12-01-2023 09:24,418.5
12-01-2023 09:24,418.25
12-01-2023 09:24,418.45
12-01-2023 09:24,418.5
12-01-2023 09:24,418.35
12-01-2023 09:24,418.35
12-01-2023 09:24,418.35
12-01-2023 09:24,418.4
12-01-2023 09:24,418.4
12-01-2023 09:24,418.4
12-01-2023 09:24,418.5
12-01-2023 09:24,418.4
12-01-2023 09:24,418.5
12-01-2023 09:24,418.5
12-01-2023 09:24,418.5
12-01-2023 09:24,418.4
12-01-2023 09:24,418.5
12-01-2023 09:24,418.45
12-01-2023 09:24,418.45
12-01-2023 09:24,418.5
12-01-2023 09:24,418.4
12-01-2023 09:24,418.45
12-01-2023 09:24,418.5
12-01-2023 09:24,418.5
12-01-2023 09:24,418.5
12-01-2023 09:24,418.5
12-01-2023 09:24,418.45
12-01-2023 09:24,418.5
12-01-2023 09:24,418.4
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.5
12-01-2023 09:25,418.5
12-01-2023 09:25,418.45
12-01-2023 09:25,418.45
12-01-2023 09:25,418.5
12-01-2023 09:25,418.45
12-01-2023 09:25,418.5
12-01-2023 09:25,418.5
12-01-2023 09:25,418.3
12-01-2023 09:25,418.3
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.35
12-01-2023 09:25,418.3
12-01-2023 09:25,418.45
12-01-2023 09:25,418.25
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.3
12-01-2023 09:25,418.3
12-01-2023 09:25,418.3
12-01-2023 09:25,418.3
12-01-2023 09:25,418.3
12-01-2023 09:25,418.35
12-01-2023 09:25,418.35
12-01-2023 09:25,418.35
12-01-2023 09:25,418.35
12-01-2023 09:25,418.3
12-01-2023 09:25,418.4
12-01-2023 09:25,418.5
12-01-2023 09:25,418.5
12-01-2023 09:25,418.5
12-01-2023 09:25,418.4
12-01-2023 09:25,418.4
12-01-2023 09:25,418.4
12-01-2023 09:25,418.4
12-01-2023 09:25,418.5
12-01-2023 09:25,418.5
12-01-2023 09:25,418.6
12-01-2023 09:25,418.7
12-01-2023 09:25,418.7
12-01-2023 09:25,418.7
12-01-2023 09:25,418.8
12-01-2023 09:25,418.8
12-01-2023 09:25,418.8
12-01-2023 09:25,418.75
12-01-2023 09:25,418.55
12-01-2023 09:25,418.65
12-01-2023 09:26,418.65
12-01-2023 09:26,418.65
12-01-2023 09:26,418.65
12-01-2023 09:26,418.7
12-01-2023 09:26,418.8
12-01-2023 09:26,418.75
12-01-2023 09:26,418.8
12-01-2023 09:26,418.8
12-01-2023 09:26,418.65
12-01-2023 09:26,418.7
12-01-2023 09:26,418.8
12-01-2023 09:26,418.8
12-01-2023 09:26,418.7
12-01-2023 09:26,418.8
12-01-2023 09:26,418.75
12-01-2023 09:26,418.8
12-01-2023 09:26,418.7
12-01-2023 09:26,418.8
12-01-2023 09:26,418.6
12-01-2023 09:26,418.7
12-01-2023 09:26,418.75
12-01-2023 09:26,418.65
12-01-2023 09:26,418.75
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:26,418.75
12-01-2023 09:26,418.75
12-01-2023 09:26,418.7
12-01-2023 09:26,418.75
12-01-2023 09:26,418.55
12-01-2023 09:26,418.6
12-01-2023 09:26,418.55
12-01-2023 09:26,418.55
12-01-2023 09:26,418.6
12-01-2023 09:26,418.6
12-01-2023 09:26,418.7
12-01-2023 09:26,418.6
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:26,418.55
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:26,418.75
12-01-2023 09:26,418.65
